[07:41:45] allocating 2× 128 KB buffers
[07:41:46] entering high-launch-rate memcpy loop
[07:41:46] copies=10000 rate=133636/s BW=35.0 GB/s elapsed=0.1s
[07:41:46] copies=20000 rate=133323/s BW=34.9 GB/s elapsed=0.2s
[07:41:46] copies=30000 rate=133087/s BW=34.9 GB/s elapsed=0.2s
[07:41:46] copies=40000 rate=132966/s BW=34.9 GB/s elapsed=0.3s
[07:41:47] copies=50000 rate=132610/s BW=34.8 GB/s elapsed=0.4s
[07:41:47] copies=60000 rate=132403/s BW=34.7 GB/s elapsed=0.5s
[07:41:47] copies=70000 rate=132229/s BW=34.7 GB/s elapsed=0.5s
[07:41:47] copies=80000 rate=132118/s BW=34.6 GB/s elapsed=0.6s
[07:41:47] copies=90000 rate=132028/s BW=34.6 GB/s elapsed=0.7s
[07:41:47] copies=100000 rate=131958/s BW=34.6 GB/s elapsed=0.8s
[07:41:47] copies=110000 rate=131900/s BW=34.6 GB/s elapsed=0.8s
[07:41:47] copies=120000 rate=131848/s BW=34.6 GB/s elapsed=0.9s
[07:41:47] copies=130000 rate=131583/s BW=34.5 GB/s elapsed=1.0s
[07:41:47] copies=140000 rate=131192/s BW=34.4 GB/s elapsed=1.1s
[07:41:47] copies=150000 rate=130867/s BW=34.3 GB/s elapsed=1.1s
[07:41:47] copies=160000 rate=130590/s BW=34.2 GB/s elapsed=1.2s
[07:41:47] copies=170000 rate=130350/s BW=34.2 GB/s elapsed=1.3s
[07:41:48] copies=180000 rate=130136/s BW=34.1 GB/s elapsed=1.4s
[07:41:48] copies=190000 rate=129948/s BW=34.1 GB/s elapsed=1.5s
[07:41:48] copies=200000 rate=129748/s BW=34.0 GB/s elapsed=1.5s
[07:41:48] copies=210000 rate=129592/s BW=34.0 GB/s elapsed=1.6s
[07:41:48] copies=220000 rate=129451/s BW=33.9 GB/s elapsed=1.7s
[07:41:48] copies=230000 rate=129321/s BW=33.9 GB/s elapsed=1.8s
[07:41:48] copies=240000 rate=129285/s BW=33.9 GB/s elapsed=1.9s
[07:41:48] copies=250000 rate=129498/s BW=33.9 GB/s elapsed=1.9s
[07:41:48] copies=260000 rate=129362/s BW=33.9 GB/s elapsed=2.0s
[07:41:48] copies=270000 rate=129247/s BW=33.9 GB/s elapsed=2.1s
[07:41:48] copies=280000 rate=129105/s BW=33.8 GB/s elapsed=2.2s
[07:41:48] copies=290000 rate=129010/s BW=33.8 GB/s elapsed=2.2s
[07:41:49] copies=300000 rate=128926/s BW=33.8 GB/s elapsed=2.3s
[07:41:49] copies=310000 rate=128847/s BW=33.8 GB/s elapsed=2.4s
