[07:43:50] allocating 2× 128 KB buffers
[07:43:51] entering high-launch-rate memcpy loop
[07:43:51] copies=10000 rate=138196/s BW=36.2 GB/s elapsed=0.1s
[07:43:51] copies=20000 rate=138628/s BW=36.3 GB/s elapsed=0.1s
[07:43:51] copies=30000 rate=139039/s BW=36.4 GB/s elapsed=0.2s
[07:43:52] copies=40000 rate=139050/s BW=36.5 GB/s elapsed=0.3s
[07:43:52] copies=50000 rate=139238/s BW=36.5 GB/s elapsed=0.4s
[07:43:52] copies=60000 rate=139515/s BW=36.6 GB/s elapsed=0.4s
[07:43:52] copies=70000 rate=139694/s BW=36.6 GB/s elapsed=0.5s
[07:43:52] copies=80000 rate=139840/s BW=36.7 GB/s elapsed=0.6s
[07:43:52] copies=90000 rate=139929/s BW=36.7 GB/s elapsed=0.6s
[07:43:52] copies=100000 rate=140010/s BW=36.7 GB/s elapsed=0.7s
[07:43:52] copies=110000 rate=140120/s BW=36.7 GB/s elapsed=0.8s
[07:43:52] copies=120000 rate=140220/s BW=36.8 GB/s elapsed=0.9s
[07:43:52] copies=130000 rate=140301/s BW=36.8 GB/s elapsed=0.9s
[07:43:52] copies=140000 rate=140153/s BW=36.7 GB/s elapsed=1.0s
[07:43:52] copies=150000 rate=139899/s BW=36.7 GB/s elapsed=1.1s
[07:43:52] copies=160000 rate=139690/s BW=36.6 GB/s elapsed=1.1s
[07:43:52] copies=170000 rate=139498/s BW=36.6 GB/s elapsed=1.2s
[07:43:53] copies=180000 rate=139328/s BW=36.5 GB/s elapsed=1.3s
[07:43:53] copies=190000 rate=139183/s BW=36.5 GB/s elapsed=1.4s
[07:43:53] copies=200000 rate=139052/s BW=36.5 GB/s elapsed=1.4s
[07:43:53] copies=210000 rate=138900/s BW=36.4 GB/s elapsed=1.5s
[07:43:53] copies=220000 rate=138788/s BW=36.4 GB/s elapsed=1.6s
[07:43:53] copies=230000 rate=138686/s BW=36.4 GB/s elapsed=1.7s
[07:43:53] copies=240000 rate=138584/s BW=36.3 GB/s elapsed=1.7s
[07:43:53] copies=250000 rate=138495/s BW=36.3 GB/s elapsed=1.8s
[07:43:53] copies=260000 rate=138418/s BW=36.3 GB/s elapsed=1.9s
[07:43:53] copies=270000 rate=138345/s BW=36.3 GB/s elapsed=2.0s
[07:43:53] copies=280000 rate=138274/s BW=36.2 GB/s elapsed=2.0s
[07:43:53] copies=290000 rate=138202/s BW=36.2 GB/s elapsed=2.1s
[07:43:53] copies=300000 rate=138096/s BW=36.2 GB/s elapsed=2.2s
[07:43:54] copies=310000 rate=138039/s BW=36.2 GB/s elapsed=2.2s
[07:43:54] copies=320000 rate=137963/s BW=36.2 GB/s elapsed=2.3s
[07:43:54] copies=330000 rate=137922/s BW=36.2 GB/s elapsed=2.4s
[07:43:54] copies=340000 rate=137887/s BW=36.1 GB/s elapsed=2.5s
[07:43:54] copies=350000 rate=137850/s BW=36.1 GB/s elapsed=2.5s
[07:43:54] copies=360000 rate=137814/s BW=36.1 GB/s elapsed=2.6s
[07:43:54] copies=370000 rate=137779/s BW=36.1 GB/s elapsed=2.7s
[07:43:54] copies=380000 rate=137727/s BW=36.1 GB/s elapsed=2.8s
[07:43:54] copies=390000 rate=137707/s BW=36.1 GB/s elapsed=2.8s
[07:43:54] copies=400000 rate=137671/s BW=36.1 GB/s elapsed=2.9s
[07:43:54] copies=410000 rate=137635/s BW=36.1 GB/s elapsed=3.0s
[07:43:54] copies=420000 rate=137603/s BW=36.1 GB/s elapsed=3.1s
[07:43:54] copies=430000 rate=137574/s BW=36.1 GB/s elapsed=3.1s
[07:43:54] copies=440000 rate=137547/s BW=36.1 GB/s elapsed=3.2s
[07:43:55] copies=450000 rate=137521/s BW=36.1 GB/s elapsed=3.3s
[07:43:55] copies=460000 rate=137497/s BW=36.0 GB/s elapsed=3.3s
[07:43:55] copies=470000 rate=137474/s BW=36.0 GB/s elapsed=3.4s
[07:43:55] copies=480000 rate=137456/s BW=36.0 GB/s elapsed=3.5s
[07:43:55] copies=490000 rate=137433/s BW=36.0 GB/s elapsed=3.6s
[07:43:55] copies=500000 rate=137414/s BW=36.0 GB/s elapsed=3.6s
[07:43:55] copies=510000 rate=137375/s BW=36.0 GB/s elapsed=3.7s
[07:43:55] copies=520000 rate=137380/s BW=36.0 GB/s elapsed=3.8s
[07:43:55] copies=530000 rate=137363/s BW=36.0 GB/s elapsed=3.9s
[07:43:55] copies=540000 rate=137346/s BW=36.0 GB/s elapsed=3.9s
[07:43:55] copies=550000 rate=137330/s BW=36.0 GB/s elapsed=4.0s
[07:43:55] copies=560000 rate=137314/s BW=36.0 GB/s elapsed=4.1s
[07:43:55] copies=570000 rate=137298/s BW=36.0 GB/s elapsed=4.2s
[07:43:55] copies=580000 rate=137284/s BW=36.0 GB/s elapsed=4.2s
[07:43:56] copies=590000 rate=137271/s BW=36.0 GB/s elapsed=4.3s
[07:43:56] copies=600000 rate=137256/s BW=36.0 GB/s elapsed=4.4s
[07:43:56] copies=610000 rate=137237/s BW=36.0 GB/s elapsed=4.4s
[07:43:56] copies=620000 rate=137215/s BW=36.0 GB/s elapsed=4.5s
[07:43:56] copies=630000 rate=137196/s BW=36.0 GB/s elapsed=4.6s
[07:43:56] copies=640000 rate=137181/s BW=36.0 GB/s elapsed=4.7s
[07:43:56] copies=650000 rate=137165/s BW=36.0 GB/s elapsed=4.7s
[07:43:56] copies=660000 rate=137151/s BW=36.0 GB/s elapsed=4.8s
[07:43:56] copies=670000 rate=137138/s BW=35.9 GB/s elapsed=4.9s
[07:43:56] copies=680000 rate=137124/s BW=35.9 GB/s elapsed=5.0s
[07:43:56] copies=690000 rate=137108/s BW=35.9 GB/s elapsed=5.0s
[07:43:56] copies=700000 rate=137095/s BW=35.9 GB/s elapsed=5.1s
[07:43:56] copies=710000 rate=137082/s BW=35.9 GB/s elapsed=5.2s
[07:43:57] copies=720000 rate=137068/s BW=35.9 GB/s elapsed=5.3s
[07:43:57] copies=730000 rate=137054/s BW=35.9 GB/s elapsed=5.3s
[07:43:57] copies=740000 rate=137043/s BW=35.9 GB/s elapsed=5.4s
[07:43:57] copies=750000 rate=137030/s BW=35.9 GB/s elapsed=5.5s
[07:43:57] copies=760000 rate=137021/s BW=35.9 GB/s elapsed=5.5s
[07:43:57] copies=770000 rate=137000/s BW=35.9 GB/s elapsed=5.6s
[07:43:57] copies=780000 rate=136988/s BW=35.9 GB/s elapsed=5.7s
[07:43:57] copies=790000 rate=136979/s BW=35.9 GB/s elapsed=5.8s
[07:43:57] copies=800000 rate=136972/s BW=35.9 GB/s elapsed=5.8s
[07:43:57] copies=810000 rate=136964/s BW=35.9 GB/s elapsed=5.9s
[07:43:57] copies=820000 rate=136956/s BW=35.9 GB/s elapsed=6.0s
[07:43:57] copies=830000 rate=136948/s BW=35.9 GB/s elapsed=6.1s
[07:43:57] copies=840000 rate=136941/s BW=35.9 GB/s elapsed=6.1s
[07:43:57] copies=850000 rate=136933/s BW=35.9 GB/s elapsed=6.2s
[07:43:58] copies=860000 rate=136928/s BW=35.9 GB/s elapsed=6.3s
[07:43:58] copies=870000 rate=136921/s BW=35.9 GB/s elapsed=6.4s
[07:43:58] copies=880000 rate=136916/s BW=35.9 GB/s elapsed=6.4s
[07:43:58] copies=890000 rate=136909/s BW=35.9 GB/s elapsed=6.5s
[07:43:58] copies=900000 rate=136902/s BW=35.9 GB/s elapsed=6.6s
[07:43:58] copies=910000 rate=136896/s BW=35.9 GB/s elapsed=6.6s
[07:43:58] copies=920000 rate=136889/s BW=35.9 GB/s elapsed=6.7s
[07:43:58] copies=930000 rate=136883/s BW=35.9 GB/s elapsed=6.8s
[07:43:58] copies=940000 rate=136879/s BW=35.9 GB/s elapsed=6.9s
[07:43:58] copies=950000 rate=136873/s BW=35.9 GB/s elapsed=6.9s
[07:43:58] copies=960000 rate=136868/s BW=35.9 GB/s elapsed=7.0s
[07:43:58] copies=970000 rate=136862/s BW=35.9 GB/s elapsed=7.1s
[07:43:58] copies=980000 rate=136857/s BW=35.9 GB/s elapsed=7.2s
[07:43:59] copies=990000 rate=136852/s BW=35.9 GB/s elapsed=7.2s
[07:43:59] copies=1000000 rate=136846/s BW=35.9 GB/s elapsed=7.3s
[07:43:59] copies=1010000 rate=136842/s BW=35.9 GB/s elapsed=7.4s
[07:43:59] copies=1020000 rate=136839/s BW=35.9 GB/s elapsed=7.5s
[07:43:59] copies=1030000 rate=136835/s BW=35.9 GB/s elapsed=7.5s
[07:43:59] copies=1040000 rate=136830/s BW=35.9 GB/s elapsed=7.6s
[07:43:59] copies=1050000 rate=136828/s BW=35.9 GB/s elapsed=7.7s
[07:43:59] copies=1060000 rate=136824/s BW=35.9 GB/s elapsed=7.7s
[07:43:59] copies=1070000 rate=136821/s BW=35.9 GB/s elapsed=7.8s
[07:43:59] copies=1080000 rate=136819/s BW=35.9 GB/s elapsed=7.9s
[07:43:59] copies=1090000 rate=136815/s BW=35.9 GB/s elapsed=8.0s
[07:43:59] copies=1100000 rate=136812/s BW=35.9 GB/s elapsed=8.0s
[07:43:59] copies=1110000 rate=136809/s BW=35.9 GB/s elapsed=8.1s
[07:43:59] copies=1120000 rate=136797/s BW=35.9 GB/s elapsed=8.2s
