[09:15:18] allocating 2× 128 KB buffers
[09:15:18] entering high-launch-rate memcpy loop
[09:15:18] copies=10000 rate=131046/s BW=34.4 GB/s elapsed=0.1s
[09:15:18] copies=20000 rate=130227/s BW=34.1 GB/s elapsed=0.2s
[09:15:18] copies=30000 rate=129627/s BW=34.0 GB/s elapsed=0.2s
[09:15:18] copies=40000 rate=129851/s BW=34.0 GB/s elapsed=0.3s
[09:15:18] copies=50000 rate=130051/s BW=34.1 GB/s elapsed=0.4s
[09:15:18] copies=60000 rate=130205/s BW=34.1 GB/s elapsed=0.5s
[09:15:19] copies=70000 rate=130324/s BW=34.2 GB/s elapsed=0.5s
[09:15:19] copies=80000 rate=130445/s BW=34.2 GB/s elapsed=0.6s
[09:15:19] copies=90000 rate=130467/s BW=34.2 GB/s elapsed=0.7s
[09:15:19] copies=100000 rate=130516/s BW=34.2 GB/s elapsed=0.8s
[09:15:19] copies=110000 rate=130542/s BW=34.2 GB/s elapsed=0.8s
[09:15:19] copies=120000 rate=130348/s BW=34.2 GB/s elapsed=0.9s
[09:15:19] copies=130000 rate=130223/s BW=34.1 GB/s elapsed=1.0s
[09:15:19] copies=140000 rate=129976/s BW=34.1 GB/s elapsed=1.1s
[09:15:19] copies=150000 rate=129769/s BW=34.0 GB/s elapsed=1.2s
[09:15:19] copies=160000 rate=129581/s BW=34.0 GB/s elapsed=1.2s
[09:15:19] copies=170000 rate=129416/s BW=33.9 GB/s elapsed=1.3s
[09:15:19] copies=180000 rate=129266/s BW=33.9 GB/s elapsed=1.4s
[09:15:19] copies=190000 rate=129143/s BW=33.9 GB/s elapsed=1.5s
[09:15:20] copies=200000 rate=129029/s BW=33.8 GB/s elapsed=1.6s
[09:15:20] copies=210000 rate=128927/s BW=33.8 GB/s elapsed=1.6s
[09:15:20] copies=220000 rate=128831/s BW=33.8 GB/s elapsed=1.7s
[09:15:20] copies=230000 rate=128745/s BW=33.7 GB/s elapsed=1.8s
[09:15:20] copies=240000 rate=128675/s BW=33.7 GB/s elapsed=1.9s
[09:15:20] copies=250000 rate=128603/s BW=33.7 GB/s elapsed=1.9s
[09:15:20] copies=260000 rate=128536/s BW=33.7 GB/s elapsed=2.0s
[09:15:20] copies=270000 rate=128478/s BW=33.7 GB/s elapsed=2.1s
[09:15:20] copies=280000 rate=128427/s BW=33.7 GB/s elapsed=2.2s
[09:15:20] copies=290000 rate=128378/s BW=33.7 GB/s elapsed=2.3s
[09:15:20] copies=300000 rate=128335/s BW=33.6 GB/s elapsed=2.3s
[09:15:20] copies=310000 rate=128278/s BW=33.6 GB/s elapsed=2.4s
[09:15:21] copies=320000 rate=128239/s BW=33.6 GB/s elapsed=2.5s
[09:15:21] copies=330000 rate=128201/s BW=33.6 GB/s elapsed=2.6s
[09:15:21] copies=340000 rate=128165/s BW=33.6 GB/s elapsed=2.7s
[09:15:21] copies=350000 rate=128135/s BW=33.6 GB/s elapsed=2.7s
[09:15:21] copies=360000 rate=128106/s BW=33.6 GB/s elapsed=2.8s
[09:15:21] copies=370000 rate=128076/s BW=33.6 GB/s elapsed=2.9s
[09:15:21] copies=380000 rate=128047/s BW=33.6 GB/s elapsed=3.0s
[09:15:21] copies=390000 rate=128042/s BW=33.6 GB/s elapsed=3.0s
[09:15:21] copies=400000 rate=128159/s BW=33.6 GB/s elapsed=3.1s
[09:15:21] copies=410000 rate=128149/s BW=33.6 GB/s elapsed=3.2s
[09:15:21] copies=420000 rate=128140/s BW=33.6 GB/s elapsed=3.3s
[09:15:21] copies=430000 rate=128138/s BW=33.6 GB/s elapsed=3.4s
[09:15:21] copies=440000 rate=128142/s BW=33.6 GB/s elapsed=3.4s
[09:15:22] copies=450000 rate=128139/s BW=33.6 GB/s elapsed=3.5s
[09:15:22] copies=460000 rate=128136/s BW=33.6 GB/s elapsed=3.6s
[09:15:22] copies=470000 rate=128133/s BW=33.6 GB/s elapsed=3.7s
[09:15:22] copies=480000 rate=128122/s BW=33.6 GB/s elapsed=3.7s
[09:15:22] copies=490000 rate=128117/s BW=33.6 GB/s elapsed=3.8s
[09:15:22] copies=500000 rate=128114/s BW=33.6 GB/s elapsed=3.9s
[09:15:22] copies=510000 rate=128110/s BW=33.6 GB/s elapsed=4.0s
[09:15:22] copies=520000 rate=128103/s BW=33.6 GB/s elapsed=4.1s
[09:15:22] copies=530000 rate=128097/s BW=33.6 GB/s elapsed=4.1s
[09:15:22] copies=540000 rate=128095/s BW=33.6 GB/s elapsed=4.2s
[09:15:22] copies=550000 rate=128094/s BW=33.6 GB/s elapsed=4.3s
[09:15:22] copies=560000 rate=128088/s BW=33.6 GB/s elapsed=4.4s
[09:15:22] copies=570000 rate=128080/s BW=33.6 GB/s elapsed=4.5s
[09:15:23] copies=580000 rate=128076/s BW=33.6 GB/s elapsed=4.5s
[09:15:23] copies=590000 rate=128057/s BW=33.6 GB/s elapsed=4.6s
[09:15:23] copies=600000 rate=128045/s BW=33.6 GB/s elapsed=4.7s
[09:15:23] copies=610000 rate=128037/s BW=33.6 GB/s elapsed=4.8s
[09:15:23] copies=620000 rate=128030/s BW=33.6 GB/s elapsed=4.8s
[09:15:23] copies=630000 rate=128020/s BW=33.6 GB/s elapsed=4.9s
[09:15:23] copies=640000 rate=128010/s BW=33.6 GB/s elapsed=5.0s
[09:15:23] copies=650000 rate=127999/s BW=33.6 GB/s elapsed=5.1s
[09:15:23] copies=660000 rate=127991/s BW=33.6 GB/s elapsed=5.2s
[09:15:23] copies=670000 rate=127986/s BW=33.6 GB/s elapsed=5.2s
[09:15:23] copies=680000 rate=127982/s BW=33.5 GB/s elapsed=5.3s
[09:15:23] copies=690000 rate=127976/s BW=33.5 GB/s elapsed=5.4s
[09:15:23] copies=700000 rate=127966/s BW=33.5 GB/s elapsed=5.5s
[09:15:24] copies=710000 rate=127958/s BW=33.5 GB/s elapsed=5.5s
[09:15:24] copies=720000 rate=127951/s BW=33.5 GB/s elapsed=5.6s
