[06:15:49] allocating 2× 128 KB buffers
[06:15:50] entering high-launch-rate memcpy loop
[06:15:50] copies=10000 rate=141411/s BW=37.1 GB/s elapsed=0.1s
[06:15:50] copies=20000 rate=140894/s BW=36.9 GB/s elapsed=0.1s
[06:15:50] copies=30000 rate=139558/s BW=36.6 GB/s elapsed=0.2s
[06:15:50] copies=40000 rate=140116/s BW=36.7 GB/s elapsed=0.3s
[06:15:50] copies=50000 rate=140156/s BW=36.7 GB/s elapsed=0.4s
[06:15:50] copies=60000 rate=140174/s BW=36.7 GB/s elapsed=0.4s
[06:15:50] copies=70000 rate=140173/s BW=36.7 GB/s elapsed=0.5s
[06:15:50] copies=80000 rate=140218/s BW=36.8 GB/s elapsed=0.6s
[06:15:51] copies=90000 rate=140262/s BW=36.8 GB/s elapsed=0.6s
[06:15:51] copies=100000 rate=140292/s BW=36.8 GB/s elapsed=0.7s
[06:15:51] copies=110000 rate=140284/s BW=36.8 GB/s elapsed=0.8s
[06:15:51] copies=120000 rate=140309/s BW=36.8 GB/s elapsed=0.9s
[06:15:51] copies=130000 rate=140316/s BW=36.8 GB/s elapsed=0.9s
[06:15:51] copies=140000 rate=140127/s BW=36.7 GB/s elapsed=1.0s
[06:15:51] copies=150000 rate=139867/s BW=36.7 GB/s elapsed=1.1s
[06:15:51] copies=160000 rate=139637/s BW=36.6 GB/s elapsed=1.1s
[06:15:51] copies=170000 rate=139427/s BW=36.5 GB/s elapsed=1.2s
[06:15:51] copies=180000 rate=139226/s BW=36.5 GB/s elapsed=1.3s
[06:15:51] copies=190000 rate=139047/s BW=36.5 GB/s elapsed=1.4s
[06:15:51] copies=200000 rate=138892/s BW=36.4 GB/s elapsed=1.4s
[06:15:51] copies=210000 rate=138749/s BW=36.4 GB/s elapsed=1.5s
[06:15:51] copies=220000 rate=138641/s BW=36.3 GB/s elapsed=1.6s
[06:15:52] copies=230000 rate=138535/s BW=36.3 GB/s elapsed=1.7s
[06:15:52] copies=240000 rate=138421/s BW=36.3 GB/s elapsed=1.7s
[06:15:52] copies=250000 rate=138339/s BW=36.3 GB/s elapsed=1.8s
[06:15:52] copies=260000 rate=138265/s BW=36.2 GB/s elapsed=1.9s
[06:15:52] copies=270000 rate=138188/s BW=36.2 GB/s elapsed=2.0s
[06:15:52] copies=280000 rate=138146/s BW=36.2 GB/s elapsed=2.0s
[06:15:52] copies=290000 rate=138071/s BW=36.2 GB/s elapsed=2.1s
[06:15:52] copies=300000 rate=138000/s BW=36.2 GB/s elapsed=2.2s
[06:15:52] copies=310000 rate=137995/s BW=36.2 GB/s elapsed=2.2s
[06:15:52] copies=320000 rate=137930/s BW=36.2 GB/s elapsed=2.3s
[06:15:52] copies=330000 rate=137848/s BW=36.1 GB/s elapsed=2.4s
[06:15:52] copies=340000 rate=137797/s BW=36.1 GB/s elapsed=2.5s
[06:15:52] copies=350000 rate=137744/s BW=36.1 GB/s elapsed=2.5s
[06:15:52] copies=360000 rate=137699/s BW=36.1 GB/s elapsed=2.6s
[06:15:53] copies=370000 rate=137664/s BW=36.1 GB/s elapsed=2.7s
[06:15:53] copies=380000 rate=137627/s BW=36.1 GB/s elapsed=2.8s
[06:15:53] copies=390000 rate=137617/s BW=36.1 GB/s elapsed=2.8s
[06:15:53] copies=400000 rate=137604/s BW=36.1 GB/s elapsed=2.9s
[06:15:53] copies=410000 rate=137580/s BW=36.1 GB/s elapsed=3.0s
[06:15:53] copies=420000 rate=137546/s BW=36.1 GB/s elapsed=3.1s
[06:15:53] copies=430000 rate=137522/s BW=36.1 GB/s elapsed=3.1s
[06:15:53] copies=440000 rate=137499/s BW=36.0 GB/s elapsed=3.2s
[06:15:53] copies=450000 rate=137480/s BW=36.0 GB/s elapsed=3.3s
[06:15:53] copies=460000 rate=137461/s BW=36.0 GB/s elapsed=3.3s
[06:15:53] copies=470000 rate=137442/s BW=36.0 GB/s elapsed=3.4s
[06:15:53] copies=480000 rate=137421/s BW=36.0 GB/s elapsed=3.5s
[06:15:53] copies=490000 rate=137401/s BW=36.0 GB/s elapsed=3.6s
[06:15:54] copies=500000 rate=137384/s BW=36.0 GB/s elapsed=3.6s
[06:15:54] copies=510000 rate=137359/s BW=36.0 GB/s elapsed=3.7s
[06:15:54] copies=520000 rate=137335/s BW=36.0 GB/s elapsed=3.8s
[06:15:54] copies=530000 rate=137314/s BW=36.0 GB/s elapsed=3.9s
[06:15:54] copies=540000 rate=137282/s BW=36.0 GB/s elapsed=3.9s
[06:15:54] copies=550000 rate=137273/s BW=36.0 GB/s elapsed=4.0s
[06:15:54] copies=560000 rate=137264/s BW=36.0 GB/s elapsed=4.1s
[06:15:54] copies=570000 rate=137249/s BW=36.0 GB/s elapsed=4.2s
[06:15:54] copies=580000 rate=137232/s BW=36.0 GB/s elapsed=4.2s
[06:15:54] copies=590000 rate=137218/s BW=36.0 GB/s elapsed=4.3s
[06:15:54] copies=600000 rate=137204/s BW=36.0 GB/s elapsed=4.4s
[06:15:54] copies=610000 rate=137190/s BW=36.0 GB/s elapsed=4.4s
[06:15:54] copies=620000 rate=137178/s BW=36.0 GB/s elapsed=4.5s
[06:15:54] copies=630000 rate=137159/s BW=36.0 GB/s elapsed=4.6s
[06:15:55] copies=640000 rate=137143/s BW=36.0 GB/s elapsed=4.7s
[06:15:55] copies=650000 rate=137130/s BW=35.9 GB/s elapsed=4.7s
[06:15:55] copies=660000 rate=137112/s BW=35.9 GB/s elapsed=4.8s
[06:15:55] copies=670000 rate=137098/s BW=35.9 GB/s elapsed=4.9s
[06:15:55] copies=680000 rate=137084/s BW=35.9 GB/s elapsed=5.0s
[06:15:55] copies=690000 rate=137073/s BW=35.9 GB/s elapsed=5.0s
[06:15:55] copies=700000 rate=137063/s BW=35.9 GB/s elapsed=5.1s
[06:15:55] copies=710000 rate=137054/s BW=35.9 GB/s elapsed=5.2s
[06:15:55] copies=720000 rate=137043/s BW=35.9 GB/s elapsed=5.3s
[06:15:55] copies=730000 rate=137032/s BW=35.9 GB/s elapsed=5.3s
[06:15:55] copies=740000 rate=137022/s BW=35.9 GB/s elapsed=5.4s
[06:15:55] copies=750000 rate=137012/s BW=35.9 GB/s elapsed=5.5s
[06:15:55] copies=760000 rate=137001/s BW=35.9 GB/s elapsed=5.5s
[06:15:55] copies=770000 rate=136992/s BW=35.9 GB/s elapsed=5.6s
