#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 12:07:34       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:36       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:38       0    138     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:40       0    138     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:42       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:44       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:46       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:48       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:50       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:52       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:07:54       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:56       0    138     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:07:58       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:00       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:02       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:04       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:06       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:08       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:10       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:12       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:08:15       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
