[08:43:14] building ChanPred model
[08:43:14] params=43104
[08:43:14] warmup done
[08:43:15] iter=500  elapsed=0.5s
[08:43:15] iter=1000  elapsed=1.0s
[08:43:16] iter=1500  elapsed=1.4s
[08:43:16] iter=2000  elapsed=1.9s
[08:43:17] iter=2500  elapsed=2.4s
[08:43:17] iter=3000  elapsed=2.8s
[08:43:18] iter=3500  elapsed=3.3s
[08:43:18] iter=4000  elapsed=3.8s
[08:43:19] iter=4500  elapsed=4.2s
[08:43:19] iter=5000  elapsed=4.7s
[08:43:20] iter=5500  elapsed=5.2s
[08:43:20] iter=6000  elapsed=5.6s
[08:43:20] iter=6500  elapsed=6.1s
[08:43:21] iter=7000  elapsed=6.6s
[08:43:21] iter=7500  elapsed=7.0s
[08:43:22] iter=8000  elapsed=7.5s
[08:43:22] iter=8500  elapsed=8.0s
[08:43:23] iter=9000  elapsed=8.4s
[08:43:23] iter=9500  elapsed=8.9s
[08:43:24] iter=10000  elapsed=9.4s
[08:43:24] iter=10500  elapsed=9.8s
[08:43:25] iter=11000  elapsed=10.3s
[08:43:25] iter=11500  elapsed=10.8s
[08:43:26] iter=12000  elapsed=11.2s
[08:43:26] iter=12500  elapsed=11.7s
[08:43:27] iter=13000  elapsed=12.2s
[08:43:27] iter=13500  elapsed=12.6s
[08:43:27] iter=14000  elapsed=13.1s
[08:43:28] iter=14500  elapsed=13.6s
[08:43:28] iter=15000  elapsed=14.0s
[08:43:29] iter=15500  elapsed=14.5s
[08:43:29] iter=16000  elapsed=15.0s
[08:43:30] iter=16500  elapsed=15.4s
[08:43:30] iter=17000  elapsed=15.9s
[08:43:31] iter=17500  elapsed=16.4s
[08:43:31] iter=18000  elapsed=16.8s
[08:43:32] iter=18500  elapsed=17.3s
[08:43:32] iter=19000  elapsed=17.8s
[08:43:33] iter=19500  elapsed=18.2s
[08:43:33] iter=20000  elapsed=18.7s
[08:43:34] iter=20500  elapsed=19.2s
[08:43:34] iter=21000  elapsed=19.6s
[08:43:34] iter=21500  elapsed=20.1s
[08:43:35] iter=22000  elapsed=20.6s
[08:43:35] iter=22500  elapsed=21.0s
[08:43:36] iter=23000  elapsed=21.5s
[08:43:36] iter=23500  elapsed=22.0s
[08:43:37] iter=24000  elapsed=22.4s
[08:43:37] iter=24500  elapsed=22.9s
[08:43:38] iter=25000  elapsed=23.4s
[08:43:38] iter=25500  elapsed=23.8s
[08:43:39] iter=26000  elapsed=24.3s
[08:43:39] iter=26500  elapsed=24.8s
[08:43:40] iter=27000  elapsed=25.2s
[08:43:40] iter=27500  elapsed=25.7s
[08:43:41] iter=28000  elapsed=26.2s
[08:43:41] iter=28500  elapsed=26.6s
[08:43:41] iter=29000  elapsed=27.1s
[08:43:42] iter=29500  elapsed=27.6s
