[08:20:17] building ChanPred model
[08:20:18] params=43104
[08:20:18] warmup done
[08:20:18] iter=500  elapsed=0.4s
[08:20:19] iter=1000  elapsed=0.8s
[08:20:19] iter=1500  elapsed=1.2s
[08:20:20] iter=2000  elapsed=1.6s
[08:20:20] iter=2500  elapsed=2.1s
[08:20:20] iter=3000  elapsed=2.5s
[08:20:21] iter=3500  elapsed=2.9s
[08:20:21] iter=4000  elapsed=3.3s
[08:20:22] iter=4500  elapsed=3.7s
[08:20:22] iter=5000  elapsed=4.1s
[08:20:22] iter=5500  elapsed=4.5s
[08:20:23] iter=6000  elapsed=4.9s
[08:20:23] iter=6500  elapsed=5.3s
[08:20:24] iter=7000  elapsed=5.7s
[08:20:24] iter=7500  elapsed=6.2s
[08:20:24] iter=8000  elapsed=6.6s
[08:20:25] iter=8500  elapsed=7.0s
[08:20:25] iter=9000  elapsed=7.4s
[08:20:26] iter=9500  elapsed=7.8s
[08:20:26] iter=10000  elapsed=8.2s
[08:20:27] iter=10500  elapsed=8.6s
[08:20:27] iter=11000  elapsed=9.0s
[08:20:27] iter=11500  elapsed=9.4s
[08:20:28] iter=12000  elapsed=9.8s
[08:20:28] iter=12500  elapsed=10.3s
[08:20:29] iter=13000  elapsed=10.7s
[08:20:29] iter=13500  elapsed=11.1s
[08:20:29] iter=14000  elapsed=11.5s
[08:20:30] iter=14500  elapsed=11.9s
[08:20:30] iter=15000  elapsed=12.3s
[08:20:31] iter=15500  elapsed=12.7s
[08:20:31] iter=16000  elapsed=13.1s
[08:20:31] iter=16500  elapsed=13.5s
[08:20:32] iter=17000  elapsed=14.0s
[08:20:32] iter=17500  elapsed=14.4s
[08:20:33] iter=18000  elapsed=14.8s
[08:20:33] iter=18500  elapsed=15.3s
[08:20:34] iter=19000  elapsed=15.9s
[08:20:34] iter=19500  elapsed=16.4s
[08:20:35] iter=20000  elapsed=17.0s
[08:20:35] iter=20500  elapsed=17.6s
[08:20:36] iter=21000  elapsed=18.1s
[08:20:37] iter=21500  elapsed=18.7s
[08:20:37] iter=22000  elapsed=19.3s
[08:20:38] iter=22500  elapsed=19.8s
[08:20:38] iter=23000  elapsed=20.4s
[08:20:39] iter=23500  elapsed=21.0s
[08:20:39] iter=24000  elapsed=21.5s
[08:20:40] iter=24500  elapsed=22.1s
[08:20:41] iter=25000  elapsed=22.7s
[08:20:41] iter=25500  elapsed=23.2s
[08:20:42] iter=26000  elapsed=23.8s
[08:20:42] iter=26500  elapsed=24.3s
[08:20:43] iter=27000  elapsed=24.9s
[08:20:43] iter=27500  elapsed=25.5s
[08:20:44] iter=28000  elapsed=26.0s
[08:20:45] iter=28500  elapsed=26.6s
[08:20:45] iter=29000  elapsed=27.2s
[08:20:46] iter=29500  elapsed=27.7s
[08:20:46] iter=30000  elapsed=28.3s
[08:20:47] iter=30500  elapsed=28.9s
[08:20:47] iter=31000  elapsed=29.4s
[08:20:48] iter=31500  elapsed=30.0s
[08:20:48] iter=32000  elapsed=30.6s
[08:20:49] iter=32500  elapsed=31.1s
[08:20:50] iter=33000  elapsed=31.7s
[08:20:50] iter=33500  elapsed=32.2s
[08:20:51] iter=34000  elapsed=32.8s
[08:20:51] iter=34500  elapsed=33.4s
[08:20:52] iter=35000  elapsed=33.9s
[08:20:52] iter=35500  elapsed=34.4s
[08:20:53] iter=36000  elapsed=34.8s
[08:20:53] iter=36500  elapsed=35.2s
[08:20:54] iter=37000  elapsed=35.6s
[08:20:54] iter=37500  elapsed=36.0s
[08:20:54] iter=38000  elapsed=36.4s
[08:20:55] iter=38500  elapsed=36.8s
